sku,store_view_code,name,description,short_description
MH04,luma_fr_fr,Sweat-shirt Frankie,"<P> Le Frankie Sweat-shirt est votre meilleur ami au stade de longs relais de l'après-midi ou de campings trailside d'hiver. Le tissu polaire doux vous permet de rester bien au chaud comme coups de pied de la technologie anti-humidité dans quand le soleil sort. </ P>
<P> &bull; vert clair sweat-shirt ras du cou <br /> &bull. Poches mains <br /> &bull;. Coupe décontractée <br /> &bull. Lavage en machine / sec. </ p>",
MH05,luma_fr_fr,Sweat-shirt Hollister,"<P> Coup d'envoi de votre week-end dans le Hollister Backyard sweat-shirt. Que vous ratisser les feuilles ou cuire des hamburgers, ce confortable bloque la couche la morsure de l'air frais de l'automne. Puffy épaisseur de la hotte à l'ourlet, il emprisonne la chaleur contre votre coeur. </ P>
<P> &bull; Crème sweat-shirt ras du cou à manches bleu marine / garniture <br /> &bull. Coupe décontractée. <br /> &bull; poignets et ourlet. <br /> &bull; Lavage en machine / sec. </ p>",
MH06,luma_fr_fr,Sweat à capuche Stark ,"<P> Vous ne cloches et de sifflets pas besoin lorsque la performance parle pour lui-même. Le plein-zip Stark Fondamentale à capuche donner exactement ce dont vous avez besoin. Hood et doublure en polaire vous garder au chaud, tout en tissu respirant et la technologie évacuant ne vous laissera pas surchauffes. </ P>
<P> &bull; Marine pleine Sweat à Capuche tacheté zip <br /> &bull. Poignets, taille bagués <br /> &bull;. Poches latérales. <br /> &bull; Lavage en machine / sec. </ p>",
MH07,luma_fr_fr,Sweat à capuche Hero,"<P> gris et couleur noir ensembles de blocage vous à part comme le héros Sweat à Capuche vous garde au chaud dans le bus, les rues moyennes campus ou froides. Slanted poches avant de grandes tailles garder votre vrai style. . . pratique. </ p>
<P> &bull; Sweatshirt à capuche gris et noir <br /> &bull. ourlet <br /> &bull. La coupe standard <br /> &bull. cinch capuche <br /> cordon de serrage &bull. revêtement résistant à l'eau. </ p>",
MH08,luma_fr_fr,Oslo Trek Sweat à capuche,"<P> Chilly temps est juste une excuse pour jeter sur votre bien au chaud, beau nouveau Oslo Trek Sweat à Capuche. Il dispose d'un capuchon à cordon coulissant réglable et une poche kangourou pour la chaleur de la main supplémentaire. L'ultra-doux, doublure confortable sera pour vous souhaiter pour les jours plus rapide. </ P>
<P> &bull; sweat à capuche marron avec détail noir <br /> &bull. Arrêtez-vous. <br /> &bull; Capuche avec cordon de serrage réglable. <br /> &bull; poignets / taille côtelée. <br /> &bull; Lavage en machine / sec. </ p>",
MH09,luma_fr_fr,Sweat à capuche Abominable,"<P> Il a fallu CoolTech et le &trade; le savoir-faire et beaucoup de temps vêtements en tissu résistant au vent pour obtenir le capuchon Abominable juste. Il fait chaud agressivement quand il a besoin d'être, tout en conservant votre confort plus doux climats. </ P>
<P> &bull; sweat à capuche bleu bruyère <br /> &bull. Coupe décontractée. <br /> &bull; Évacuation de l'humidité. <br /> &bull; Lavage en machine / sec. </ p>",
MH10,luma_fr_fr,Sweat-shirt Mach,"<P> De rues difficiles à suivre d'asphalte, le Mach rue Sweat-shirt peut contenir jusqu'à l'usure et le vent et la pluie. Une infusion de performance et de confort élégant, avec LumaTech et le commerce évacuant l'humidité; tissu, il est appelé à devenir une partie de tous les jours de votre vie active </ p>
<P> &bull; Marine bruyère sweat-shirt ras du cou <br /> &bull. LumaTech et le &trade; Tissu respirant <br /> &bull. . Antimicrobien, anti-odeurs <br /> &bull; Poches Zip <br /> &bull. coutures plates Chafe résistant <br /> &bull;. poignets et ourlet en maille côtelée. </ p>",
MH11,luma_fr_fr,Sweat-shirt ras du cou Grayson ,"<P> Le Grayson Crewneck Sweatshirt vous donne que sans âge, look classique et ndash; un style qui revient autour de presque chaque saison. De plus, ses performances et les valeurs température de contrôle sont toujours en vogue. </ P>
<P> &bull; Crème sweat-shirt ras du cou avec des accents noirs <br /> &bull. 80% coton / 20% de non-tissé de polyester. <br /> &bull; doublure de capuche en maille modelée. <br /> &bull; poignets en tricot et à la taille. <br /> &bull; poche poche. <br /> &bull; Curl légèrement détail de couture </ p>",
MH12,luma_fr_fr,Sweat-shirt Ajax Full-Zip ,"<P> L'Ajax Sweat Full-Zip permet la superposition optimal ou pièce extérieure pour les archers, les golfeurs, les randonneurs et pratiquement tous les autres sportifs. Non seulement il possède des capacités haut de gamme évacuant l'humidité, mais le tissu tissage serré empêche également boulochage des cycles qui ne nécessite aucun repassage répétées. </ p>
<P> &bull; Mint rayé complet sweat à capuche zip <br /> &bull. 100% polyester lié <br /> &bull. poche poche <br /> &bull. Poignets et ourlet. <br /> &bull; lavable en machine. </ p>",
MH13,luma_fr_fr,Sweat à capuche léger Marco,"<P> Pour la formation par temps de froid ou la superposition d'après-match, vous avez besoin quelque chose de plus qu'une polaire de base. Notre Marco Lightweight Sweat à Capuche actif apporte à la fois style et performance à la plaque, un tribunal ou touche. Les blocs de tissu dos brossé face lisse, le vent et la chaleur du corps de pièges, tout intégré Cocona &reg; fibres tirent l'humidité. </ p>
<P> &bull; Lumière bruyères bleu complet capuche zip <br /> &bull. Aménagée coutures flatlock <br /> &bull;. Correspondant à la doublure et cordon de serrage. <br /> &bull; Lavage en machine / sec. </ p>",
MJ01,luma_fr_fr,Kit Beaumont pour les sommets,"<P> La coque en nylon lisse autour des combats Kit sommet Beaumont vent, renforcé par une couche polaire brossé lutte contre le froid. La veste est réversible, vous donnant un nouveau look pour le voyage de retour. Ample tours espace de poche sur le paquet ce paradis pour les randonneurs. </ P>
<P> &bull; Veste de pluie jaune zip pleine <br /> &bull. avant une fermeture éclair. <br /> &bull; col debout. <br /> &bull; poignets élastiques. <br /> &bull; Lavage en machine / sec. </ p>",
MJ02,luma_fr_fr,Veste Hyperion Elements,"<p> vents de haut visage hardiment, temps glacial et orageux tout l'hiver dans la veste Hyperion Elements. LumaTech et le &trade; La technologie d'isolation contribue à maintenir la température de votre coeur et la sueur de mèche. La coque lisse est hydrofuge et matelassée pour conserver la chaleur du corps. </ P>
<P> &bull; Lime 1/4 zip pull-over <br /> &bull. poche Split. <br /> &bull; trous de pouce. <br /> &bull; Lavage en machine / suspendre pour sécher. </ p>",
MJ04,luma_fr_fr,Veste Trail Kenobi,"<P> En dehors de coutures scellées pour garder l'humidité et la chaleur du corps, la veste Trail Kenobi est tout support média. Utilisez votre téléphone et lecteur de musique sans jamais sortir de son compartiment confortable:. Un attaché à distance sur la poitrine gauche vous permet de changer les chansons, mettre en pause et augmenter / diminuer le volume </ p>
<P> &bull; pull-over noir 1/4 zip avec fermeture éclair royale. <br /> &bull; Capuche réglable et poignets manches. <br /> &bull; Lavage en machine / air sec. </ p>",
MJ07,luma_fr_fr,Veste deux tons Orion,"<P> Alors que vous obtenez en forme, vous avez besoin d'une veste ajustée pour correspondre. Striking motifs couleur de blocage sur le capot, les épaules et les bras sont les caractéristiques de l'Orion deux tons Aménagée Jacket. Ils offrent un contraste accrocheur contre les riches, le torse tons de ce 100% polyester, essentiel évacuant l'humidité. </ P>
<P> &bull; polaire zip rouge pleine avec gris <br /> empiècements &bull. construction en tricot double <br /> &bull. Coupe athlétique pleine <br /> &bull. Les manches <br /> &bull. poche de la poche avant. </ p>",
MJ08,luma_fr_fr,Veste de gym Lando,"<P> Le Lando Gym offre Veste de ventilation stratégique dans des zones sujettes à la transpiration, tandis que la technologie évacuant l'humidité vous aide à rester au sec. Poches latérales couture maison de votre appareil multimédia préféré, vous êtes branché lorsque vous travaillez. </ p>
<P> &bull; polyester gris / spandex veste de fermeture à glissière complète avec doublure en orange. <br /> &bull; stockage de l'appareil de poche droite <br /> &bull. Cocona &reg; tissu de performance. <br /> &bull; Lavage en machine / sec. </ p>",
MJ09,luma_fr_fr,Capote Taurus Elements,"<P> Qu'est-ce qu'un peu de pluie ou de la neige lorsque vous êtes à l'intérieur du Taurus Elements Shell? Cet spécialement conçu Cocona &reg; veste vous permet de profiter du grand air et braver les éléments, grâce à la, perméable à l'air extérieur tout imperméable à l'eau. </ p>
<P> &bull; pull-over jaune 1/4 zip. <br /> &bull; Deux poches poitrine <br /> &bull;. Ajustement standard. <br /> &bull; Imperméable, respirant, coutures scellées. <br /> &bull; Cocona &reg; tissu de performance. <br /> &bull; Lavage en machine / sec. </ p>",
MJ10,luma_fr_fr,Pullover Mars Heattech,"<P> Le Mars HEATTECH &trade; défense Veste d'hiver contre les climats afin que vous puissiez jouer infraction dans le parc, sur la piste ou dans la chaise longue. Idéal pour le chalet de ski ou d'un stade, il dispose d'une enveloppe extérieure étanche au vent et avec un capuchon cordon de serrage et poches profondes pour le stockage. </ P>
<P> &bull; pull-over rouge 1/4 zip <br /> &bull. Réglable VELCRO &reg; poignets manches. <br /> &bull; Deux poches. <br /> &bull; poche Napoléon. <br /> &bull; Lavage en machine / sec </ p>",
MJ11,luma_fr_fr,Veste molletonnée Typhon Performance ,"<P> Ironmen et canapé guerriers à la fois portée pour la veste doublée de molleton Performance Typhon. Après tout, personne ne peut résister à la doublure micropolaire ultra-doux. coutures plates, il est idéal pour porter sur tout des Gourdes et des t-shirts aux couches de base de haute technologie. </ p>
<P> &bull; Veste de vol noir zip complet <br /> &bull. Cocona &reg; fibre à effet de mèche <br /> &bull. Lavage en machine / sec. </ p>",
MJ06,luma_fr_fr,Trainer tous temps Jupiter,"<P> inclément climat se damner. Avec votre perméable à l'air, résistant à l'eau Jupiter All-Weather formateur, vous pouvez vous concentrer sur le carburant et la forme et le congé de protection et de confort pour nous. Le tissu est un non-tissé léger spécial qui évacue l'humidité et isole à la fois. </ P>
<P> &bull; Coupe décontractée. <br /> &bull; Poches pour les mains. <br /> &bull; Lavage en machine / sec <br /> &bull. garniture de sécurité réfléchissant. </ p>",
MJ03,luma_fr_fr,Anorak Montana ,"<P> Light-as-a-plumes de protection contre le vent pour les coureurs, les marcheurs et les amateurs de fitness en plein air, la veste Wind Montana peut être fourré dans votre poche pour la protection portable. Son élégant, déplacer avec-vous concevez le rend particulièrement polyvalent. </ P>
<P> Capuche réglable. <br /> poche Split. <br /> trous de pouce. <br /> Lavage en machine / suspendre pour sécher. </ p>",
MJ12,luma_fr_fr,Veste/chemise Proteus Fitness,"<P> veste partie, chemise de partie, le Proteus Fitness Jackshirt fait un compagnon idéal pour l'entraînement en plein air, le camping ou fainéantise jours croustillants. Cocona Natural &reg; La technologie apporte un confort perméable à l'air et une sécheresse accrue ainsi que la protection UV et de la gestion des odeurs. L'ourlet offre une couverture supplémentaire goutte-queue lorsque vous roulez à vélo ou remplacement d'une valve évier. </ P>
<P> &bull; 1/4 zip. col debout. <br /> &bull; Lavage en machine / sec <br /> &bull. couche interne matelassée. </ p>",
MS04,luma_fr_fr,T-shirt Gobi HeatTec &reg;,"<P> Lorsque la formation devient intense, le Gobi HeatTec &reg; T-shirt travaille aussi dur que vous faites pour maintenir votre sang-froid. Les promesses matérielles évacuant l'humidité confort plus sec, tandis que les panneaux latéraux respirants offrent extensible supplémentaire qui ne manquera pas de vous déplacer. </ P>
<P> &bull; Shirt orange micropolyester <br /> &bull. HeatTec &reg; tissu à effet de mèche <br /> &bull. encolure Crew. <br /> &bull; Lavage en machine / sec. </ p>",
MS05,luma_fr_fr,T-shirt Helios EverCool &trade; ,"<P> pompage de fer ou en composant la piste, vous avez le confort de fraîcheur à vos côtés dans notre court manches Helios EverCool &trade; T-shirt. Le tissu est imprégné de la technologie anti-humidité qui tire la sueur de votre peau pour une évaporation rapide. goussets en tissu extensible favorisent la ventilation tout en augmentant l'amplitude du mouvement. </ p>
<P> &bull; t-shirt sarcelle sec rapide <br /> &bull. Coupe décontractée. <br /> &bull; encolure Crew. <br /> &bull; Lavage en machine / sec. </ p>",
MS09,luma_fr_fr,T-shirt Ryker LumaTech &trade; (col ras) ,"<P> Le Ryker ras du cou LumaTech &trade; T-shirt peaux technologie de performance haut de gamme sous les regards sans prétention. Le mélange de tissus poids plume évacue l'humidité pour vous garder au frais et au sec dans toutes les phases de votre vie active. </ P>
<P> &bull; t-shirt en polyester Royal avec des accents noirs <br /> &bull. Coupe décontractée. <br /> &bull; Manche courte. <br /> &bull; Lavage en machine / sec. </ p>",
MS11,luma_fr_fr,T-shirt Endurance Atomic (col en v),"<P> Atteindre votre limite et continuer à aller dans le T-shirt de course d'endurance atomique. Conçu pour aider à toute poussée de l'athlète passé le mur avec des charges de caractéristiques de performance. </ P>
<P> &bull; Lime chiné t-shirt v-cou. <br /> &bull; Ultra-léger <br /> &bull. Évacuant l'humidité Cocona &reg; tissu <br /> &bull. Lavage en machine / sec. </ p>",
MS12,luma_fr_fr,T-shirt Endurance Atomic (col ras),"<P> Comme son homologue v-cou, le col ras du cou T-shirt atomique vous rendre à votre objectif et au-delà avec ses nombreuses caractéristiques portantes: ultra-léger, évacuant l'humidité Cocona &reg; tissu, coutures plates sans frottement et une coupe ergonomique qui se déplace avec votre corps. </ p>
<P> &bull; t-shirt en polyester rouge <br /> &bull. encolure Crew. <br /> &bull; Cocona &reg; tissu de performance. <br /> &bull; Lavage en machine / sec. </ p>",
MS03,luma_fr_fr,T-shirt Balboa Persistance ,"<P> Le Balboa persistance T-shirt est un must-have pour tout athlète, Philadelphie ou ailleurs. Nous avons pris le meilleur des vêtements de performance, couper les peluches et fait bouillir à l'essentiel pour un poids léger, t-shirt séchage rapide. </ P>
<P> &bull; encolure Crew. <br /> &bull; Semi-équipée. <br /> &bull; Cocona &reg; tissu de performance. <br /> &bull; Lavage en machine / sec. </ p>",
MS06,luma_fr_fr,T-shirt Zoltan Gym,"<P> Cette merveille à manches courtes fonctionne deux fois plus dur pour vous donner de bons jours de sport et de bons regards. Zoltan T-shirt Gym vous aide à rester à l'aise, tandis que les manches plus souples et coutures plates vous déplacer dans le confort sans Chafe. </ P>
<P> &bull; Coupe décontractée. <br /> &bull; encolure Crew. <br /> &bull; Lavage en machine / sec. </ p>",
MS01,luma_fr_fr,T-shirt Aero Daily Fitness,"<P> Besoin d'un t-shirt d'action de tous les jours qui vous aide à rester au sec? Le Aero Daily T-shirt de remise en forme est faite de 100% polyester évacuant l'humidité en tricot qui canalise loin de votre peau. Ne vous laissez pas berner par son style classique; ce cache t-shirt technologie de performance premium sous son look sans prétention. </ p>
<P> Coupe décontractée. <br /> manches courtes. <br /> lavage / sec machine. </ p>",
MS02,luma_fr_fr,T-shirt Ryker LumaTech &trade;  (col en V),"<P> Ne vous laissez pas berner par son style classique; le Ryker LumaTech et le &trade; T-shirt incarne l'avenir de vêtements de performance. Son mélange de tissus poids plume évacue l'humidité pour vous garder au frais et au sec, si récoltant miles, frapper trois pointeurs ou se pavaner sur la promenade. </ P>
<P> &bull; Coupe décontractée. <br /> &bull; Manche courte. <br /> &bull; Lavage en machine / sec. </ p>",
MS10,luma_fr_fr,T-shirt Logan HeatTec &reg;,"<P> Doux et léger, le Logan HeatTec &reg; T-shirt vous fait à travers le long terme dans un confort total. Il dispose d'une performance supérieure anti-transpiration pour rester au sec et peau fraîche, et coutures à plat stratégiques pour résister à usure par frottement. </ P>
<P> &bull; Semi-équipée. <br /> &bull; encolure Crew. <br /> &bull; Lavage en machine / séchage en machine. </ p>",
MS07,luma_fr_fr,T-shirt à manches longues Deion EverCool&trade; ,"<P> Lorsque vous vous entraînez, t-shirts ordinaires ne coupe pas. Voilà pourquoi Dion à manches longues EverCool et le &trade; T-shirt comporte Cocona révolutionnaire &reg; tissu dérivé d'une ressource renouvelable: coquilles de noix de coco. Ce matériau unique vous protège contre les rayons UV nocifs, évacue la transpiration, les contrôles puent et sèche rapidement. </ P>
<P> &bull; Équipée. <br /> &bull; Contraste bande de col intérieure. <br /> &bull; Lavage en machine / sec. </ p>",
MS08,luma_fr_fr,T-shirt Endurance Strike ,"<P> Alors que grit et le but que vous conservez, il est utile d'avoir un peu de confort, aussi. Notre grève Endurance à manches longues T-shirt aide assure une finition photo-prêt avec la technologie anti-transpiration de pointe pour un endroit frais, sec au toucher. </ P>
<P> &bull; Ample. <br /> &bull; poignets / col nervuré. <br /> &bull; Lavage en machine / sec. </ p>",
MT01,luma_fr_fr,Gourde fitness Erikssen CoolTech &trade;,"<P> Un bon Gourde en cours d'exécution contribue à rendre les miles passer par vous garder au frais. Le Erikssen CoolTech et le &trade; Fitness Gourde complète cette mission, avec le tissu de performance conçu pour la transpiration de la mèche et de favoriser le flux d'air. </ P>
<P> &bull; Gourde de performance rouge <br /> &bull. encolure dégagée légère. <br /> &bull; Réflectivité. <br /> &bull; Lavage en machine / sec. </ p>",
MT02,luma_fr_fr,Gourde Endurance Tristan ,"<P> vous pousser à travers des séances d'entraînement, punissant courses pliométrie, la concurrence intense et plus dans notre Tristan athlétique Endurance Tank. Construit avec la technologie intégrée évacuant l'humidité, il est conçu pour vous rafraîchir complètement et sécher sur le long terme. </ P>
<P> &bull; Gourde de performance blanc <br /> &bull. coutures contrastées élégant. <br /> &bull; Coupe décontractée. <br /> &bull; encolure ras du cou côtelée. <br /> &bull; Lavage en machine / sec. </ p>",
MT03,luma_fr_fr,Gourde Endurance Primo ,"<P> Les chances sont votre séance d'entraînement va au-delà des poids libres, ce qui est la raison pour laquelle l'Endurance Primo Gourde emploie un maximum de polyvalence. Run, boule de levage ou jeu &ndash; ce respirant haut en maille vous gardera au frais pendant toutes vos activités. </ p>
<P> &bull; Gourde de bruyère rouge avec poche gris <br /> &bull. coutures plates Chafe résistant. <br /> &bull; Coupe décontractée. <br /> &bull; Contraste surpiqûre <br /> &bull. Lavage en machine / sec. </ p>",
MT04,luma_fr_fr,Gourde Endurance Helios ,"<P> Lorsque la formation pousse vos limites, vous avez besoin d'engins qui travaille plus fort que vous. Notre mesh Helio Tank Training est fabriqué à partir de super-soft, tissu ultra-léger qui étend dans toutes les directions à suivre tous vos déplacements, sur le tapis, la cour ou dans la rue. </ P>
<P> &bull; Gourde de bruyère bleu avec poche gris <br /> &bull. côtés de contraste et inserts arrière <br /> &bull. Auto-tissu au cou et fixation emmanchures. <br /> &bull; Lavage en machine / sec. </ p>",
MT05,luma_fr_fr,Gourde Gym Rocco,"<p> Poids? Sac lourd? Bikram? Cependant, vous transpirez, vous serez prêt à la toute fin de l'humidité évacuant Rocco Gym Tank. La coupe à mouvement libre vous donne de mouvement maximale, avec des coutures plates pour éliminer les frottements. </ P>
<P> &bull; Lumière bruyères bleu Gourde gris <br /> &bull. . Séchage rapide, évacuant l'humidité <br /> &bull; 4 voies construction extensible <br /> &bull. coutures flatlock <br /> éviter les irritations &bull. Mesh à l'arrière pour respirabilité <br /> &bull. . 100% polyester <br /> &bull; protection UPF 50. </ p>",
MT06,luma_fr_fr,Gourde Haltérophilie Vulcain ,"<P> Le style olympique Vulcain Haltérophilie Gourde dispose polyester stretch et flex. Appuyez sur le rack dans le style sans manches et libérer votre meilleur. Ce Gourde est conçu pour des performances maximum, le confort et l'amplitude de mouvement. </ P>
<P> &bull; Gourde spandex polyester noir <br /> &bull. 100% polyester <br /> &bull. La liberté de mouvement <br /> &bull. coutures Non-Chafe. </ p>",
MT07,luma_fr_fr,Gourde Tous temps Argus ,"<P> Le All-Weather Gourde Argus est sûr de devenir votre couche de base préférée ou aller à la couverture pour les séances d'entraînement en plein air chaud. Avec sa réflexion subtile garniture en toute sécurité, vous pouvez même porter le jogging le soir urbain. </ P>
<P> &bull; Sombre Gourde de spandex de polyester gris <br /> &bull. Détails réfléchissants pour une meilleure visibilité de nuit. <br /> &bull; poche Stash <br /> &bull. coutures plates anti-ragage. </ p>",
MT08,luma_fr_fr,Gourde Gym Sparta  ,"<P> La haute performance Sparta Gym Gourde est fait avec mince, léger, laine mérinos et vise à être la couche de base parfaite ou temps de course et embaumé haut fitness. </ P>
<P> &bull; cuve en polyester verte <br /> &bull. Ultra léger <br /> &bull. Naturellement, les odeurs résistant <br /> &bull. Fermer à corps en forme athlétique <br /> &bull. Chafe résistant coutures flatlock. </ P>",
MT09,luma_fr_fr,Gourde Fitness Sinbad ,"<P> couleur unie et la construction, les 100% coton armure se déplace Sinbad Fitness Gourde avec vous vous appuyez sur, attente, crunch et stride votre chemin vers l'ultime vous. </ P>
<P> &bull; Teal Gourde de polyester <br /> &bull. Débardeur en forme haut de gamme <br /> &bull. Ultra léger <br /> &bull. odeur résistant naturellement. </ p>",
MT10,luma_fr_fr,Gourde Gym Tiberius ,"<P> Que vous soyez chic ou tout simplement moite, Tibère Gym Gourde vous aide à bien paraître pendant que vous y êtes. De plus, sa construction évacuant l'humidité, séchage rapide, anti-microbienne et anti-odeurs vous aider à assurer que vous êtes de retour de bienvenue à la salle de gym. </ P>
<P> &bull; Gourde de coton col rond jaune <br /> &bull. Confortable, décontracté <br /> &bull. . 55% chanvre / 45% coton biologique <br /> &bull; Et le chanvre en pesticides sans herbicide. </ P>",
MT11,luma_fr_fr,Gourde Fitness Atlas,"<P> De guerrier week-end Warrior II Posture, aucun rôle ne peut battre le Fitness Atlas Tank, un haut polyvalent pour le studio de gymnastique et de yoga. tissu doux évacuant tissage aide à prévenir l'usure par frottement inconfortable. </ p>
<P> &bull; boule Teal Gourde de coton cou <br /> &bull. Triblend, tissu doux <br /> &bull. Coupe décontractée. </ p>",
MT12,luma_fr_fr,Gourde Sparring Cassius,"<P> Que vous soyez contre un partenaire ou l'horloge, le Cassius Sparring Tank est dans votre coin, se déplaçant sans effort avec votre corps. La sensation de légèreté et lâche ne vous donne aucune raison d'abandonner avant la cloche ou à la fin du bloc. </ P>
<P> &bull; Gourde de coton Royal crewneck <br /> &bull. coutures contrastées <br /> &bull. Tissu de finition au décolleté <br /> &bull. Coupe près du corps <br /> &bull. 96% Merino / 4% LYCRA &reg;. </ P>",
MP01,luma_fr_fr,Joggers Caesar Warm-Up,"<P> Commande votre séance d'entraînement et de garder vos muscles dans le limber Warm-Up pantalons Caesar. Conçu CoolTech et le &trade; tissu évacue l'humidité de sorte que vous n'avez pas à vous soucier de la sueur et de l'inconfort. La taille coulissée réglable permet de vous assurer votre pantalon bien ajusté. </ P>
<P> &bull; Lumière gris chiné tricot pantalon jambe droite <br /> &bull. Coupe décontractée. <br /> &bull; Entrejambe:... 32"" <br /> &bull; Lavage en machine / sec <br /> &bull; CoolTech &trade; tissu évacuant </ p>",
MP02,luma_fr_fr,Joggers Viktor LumaTech et le &trade;,"<P> Vous allez adorer la nouvelle Viktor LumaTech et le &trade; Pantalons, avec une doublure en tissu polaire plume et extensible, la matière anti-transpiration. Il fournit une chaleur bien au chaud en marge ou en formation par temps de froid, avec garnitures réfléchissantes pour une finition sûre. </ P>
<P> &bull; Foncé gris polyester / spandex pantalon à jambes droites <br /> &bull. Taille élastique et cordon de serrage interne <br /> &bull. Coupe décontractée. <br /> &bull; Lavage en machine / sec. </ p>",
MP03,luma_fr_fr,Joggers géo-isolé ,"<P> Dans le froid, même frissonner les plus difficiles gars, à moins qu'ils sont dans le Geo isolé jogging pantalons. Léger et résistant au vent, ils bloquent des rafales de vent brutal et vous réchauffer à l'os. mesh respirant les garde au sec à l'intérieur. </ p>
<P> &bull; pantalon spandex polyester noir avec poches à fermeture éclair <br /> &bull;. accents de sécurité réfléchissants. <br /> &bull; Coupe ample <br /> &bull. poches sur les coutures. <br /> &bull; 8"" fermetures éclair jambe. 32"" entrejambe. <br /> &bull; Lavage en machine / sec. </ p>",
MP04,luma_fr_fr,Joggers Sport Supernova ,"<P> Tourner le coin et l'ouvrir - votre entrée est à deux pâtés de maisons. Le Supernova Sport pantalons vous y arrive avec des fonctionnalités clés comme évacuant l'humidité LumaTech et le &trade; ventilation et tissu maille. Poches latérales assurent confort totale pendant les périodes de repos. </ p>
<P> &bull; Pantalon en coton noir jambe droite gris bruyère <br /> &bull. Coupe décontractée. <br /> &bull; cordon de serrage interne. <br /> &bull; Lavage en machine / sec. </ p>",
MP05,luma_fr_fr,Joggers Gym Kratos,"<P> Comme ce Dieu du même nom de la force, la Kratos Gym pantalons vous aider à apporter votre meilleur à prendre appui sur en fonction du poids, pliométrie et exercice d'endurance. Ils étirent et de soutien dans tous les bons endroits tandis que la construction ultra-léger et la technologie anti-humidité offrent un confort. </ P>
<P> &bull; Pantalon jambe droite en coton bleu marine <br /> &bull. Coupe décontractée. <br /> &bull; 2 poches coutures latérales. <br /> &bull; Poche interne. <br /> &bull; taille coulissée. <br /> &bull; Lavage en machine / sec. </ p>",
MP06,luma_fr_fr,Joggers Warmup Mithra ,"<P> Lorsque vous n'êtes pas sûr que vous êtes à la météo, le don Mithra Warmup pantalons pour un coup de pouce de confiance. Son Supersoft, tissu extensible et polaire comme la finition de l'aide prép vos muscles et apaiser votre esprit. Conçu pour détendu, en forme facile à porter avec fermetures éclair à la cheville à portée de main. </ P>
<P> &bull; fermetures éclair cheville <br /> &bull;. Taille élastique avec cordon de serrage <br /> &bull. poches à double main <br /> &bull. éléments réfléchissants pour la sécurité de faible luminosité. </ p>",
MP07,luma_fr_fr,Pantalons track Thorpe ,"<P> Trente temps de degré sont fraîches pour la plupart, sauf si vous êtes Thorpe piste Pantalon. Ces haut-de-gamme fond de piste sont fabriqués à partir de séchage rapide, tissu résistant aux intempéries d'une couche perméable à l'air interne de nylon mesh pour évacuer l'humidité. </ P>
<P> &bull; propriétés de transfert d'humidité. <br /> &bull; 7% d'étirage <br /> &bull. garniture de sécurité réfléchissant <br /> &bull. Taille élastique avec cordon de serrage. </ p>",
MP08,luma_fr_fr,Pantalons Yoga Zeppelin ,"<P> Montez toutes les montagnes, ou tenir chaque pose, dans le Zepellin tout usage Yoga pantalons. Avec son intérieur mince polaire et lisse surface de la couche conviviale, vous aurez tout le confort et la polyvalence dont vous avez besoin. </ P>
<P> &bull; Extérieur lisse pour faciliter le plus marcottage <br /> &bull. intérieur polaire brossé Isole et Mèches. <br /> &bull; Non-roll ceinture élastique avec cordon de serrage intérieur <br /> &bull. Chafe résistant coutures flatlock. </ P>",
MP09,luma_fr_fr,Collant tout usage Livingston ,"<P> Il est rare que votre pantalon fonctionnent comme un aliment de base de yoga et un copain d'escalade. Le Livingston Tight tout usage est fait avec la construction douce, 11% coton et extensible polymère de nylon qui vous permet de trouver l'angle droit dans le studio ou sur la montagne. </ P>
<P> &bull; coton biologique extensible respirant / spandex <br /> &bull. <br /> ajustement de compression &bull; poche clé cachée <br /> &bull; Taille élastique avec cordon de serrage interne. </ p>",
MP10,luma_fr_fr,Joggers Yoga Oreste ,"<P> Le Yoga est un Oreste pantalon de base de yoga qui soutient le bien novice yogi dans la phase d'experts. coton biologique durable et 9% spandex extensible laissez votre coude du corps à votre volonté pendant que vos séjours de conscience. </ p>
<P> &bull; Un essentiel de yoga <br /> &bull. coton biologique extensible respirant / spandex <br /> &bull. Fit standard. </ P>",
MP11,luma_fr_fr,Pantalons Gym Aether ,"<P> Le Aether Gym pantalons est construit pour le studio, mais adapte parfaitement bien aux environs de plein air et salle de gym aussi. Avec tissu extensible léger et extérieur hydrofuge, l'Ether est prêt à tous les arrivants. </ P>
<P> &bull; Pantalons / short convertible <br /> &bull. évacuation de l'humidité légère. <br /> &bull; <br /> hydrofuge &bull. taille ceinturée. </ p>",
MP12,luma_fr_fr,Joggers Yoga Cronus ,"<P> gars qui aiment le yoga amour ce tout usage pantalon de yoga. Conçu pour le yoga, salle de gym et un salon, le yoga est un pantalon Cronos ample, pantalon de style classique fait d'un mélange léger de coton, de polyester recyclé et une touche de Spandex pour le facteur d'étirement. </ P>
<P> &bull; <br /> taille coulissée &bull. Lâche, coupe jambe droite <br /> &bull. coton recyclé mélange léger <br /> &bull. Poches avant avec coutures détails <br /> &bull;. cheville élastique. </ p>",
